arm,seed,step,actor/distillation/abs_loss,actor/distillation/delta_ell_absmean,actor/distillation/delta_ell_p5,actor/distillation/delta_ell_p95,actor/distillation/entropy_gap_abs,actor/distillation/entropy_student,actor/distillation/entropy_teacher_topk,actor/distillation/loss,actor/distillation/overlap_student_mass,actor/distillation/overlap_teacher_mass,actor/distillation/overlap_token_advantage,actor/distillation/pg_clipfrac,actor/distillation/ppo_kl,actor/distillation/rank_kendall_tau,actor/distillation/student_mass,actor/distillation/teacher_mass,actor/entropy,actor/grad_norm,actor/loss,actor/pg_clipfrac,actor/pg_clipfrac_lower,actor/pg_loss,actor/ppo_kl,critic/advantages/mean,critic/rewards/mean,critic/score/mean,perf/time_per_step,response/aborted_ratio,response_length/clip_ratio,response_length/max,response_length/mean,rollout_corr/chi2_seq,rollout_corr/chi2_token,rollout_corr/k3_kl,rollout_corr/kl,rollout_corr/ppl_ratio,rollout_corr/rollout_ppl,rollout_corr/training_ppl,timing_s/gen,training/rollout_actor_probs_pearson_corr,training/rollout_probs_diff_max,training/rollout_probs_diff_mean,val/math500_greedy
b2_forward_kl,2,50,,,,,,,,0.605423,,,-0.0260125,,,,0.920705,0.984185,1.58373,3.85502,0.605423,,,,,0.0168604,0.0390625,0.0390625,546.994,0,0.304688,16384,8353.54,-0.62261,0.00331306,0.00164436,0.00163864,1.00166,5.84662,5.85665,412.716,0.999363,0.356623,0.0060226,0.556
b2_forward_kl,2,75,,,,,,,,0.527284,,,-0.0236585,,,,0.947184,0.993179,1.36724,1.37245,0.527284,,,,,0.0745829,0.0859375,0.0859375,489.743,0,0.046875,16384,8744.55,-0.832047,0.00342858,0.00173035,0.00175158,1.00173,4.1527,4.1601,358.545,0.999242,0.220391,0.00667306,0.518
b2_forward_kl,2,100,,,,,,,,0.465565,,,-0.0210284,,,,0.960613,0.995366,1.20746,0.713195,0.465565,,,,,0.0552452,0.0703125,0.0703125,555.096,0,0.015625,16384,9969.74,-0.949805,0.00361586,0.0017827,0.00176716,1.00176,3.45439,3.46064,411.567,0.999154,0.34021,0.00708619,0.47
b2_forward_kl,2,125,,,,,,,,0.434728,,,-0.0194773,,,,0.966094,0.995842,1.14317,0.512938,0.434728,,,,,0.138193,0.148438,0.148438,561.533,0,0.0078125,14968,9782.12,-0.524837,0.00351846,0.00178301,0.0018129,1.00183,3.22549,3.23152,416.637,0.999132,0.278178,0.00723911,0.492
b2_forward_kl,2,150,,,,,,,,0.401474,,,-0.0181533,,,,0.971818,0.996795,1.02718,0.570806,0.401474,,,,,0.118594,0.132812,0.132812,728.557,0,0.242188,16384,12441.4,-0.994511,0.00349712,0.00170464,0.00167056,1.00168,2.90431,2.90938,550.981,0.999132,0.370904,0.00711757,0.434
b2_forward_kl,2,175,,,,,,,,0.305361,,,-0.0136304,,,,0.978842,0.997406,0.816051,0.377119,0.305361,,,,,0.0793079,0.0859375,0.0859375,996.292,0,0.8125,16384,15262.8,-0.983342,0.00285161,0.00137975,0.00134202,1.00138,2.35913,2.36255,785.093,0.999296,0.239329,0.00583961,0.394
b2_forward_kl,2,200,,,,,,,,0.306916,,,-0.0136442,,,,0.978629,0.997311,0.827907,0.344277,0.306915,,,,,0.0757649,0.0859375,0.0859375,1036.42,0,0.875,16384,15652,-0.996581,0.00287044,0.00141713,0.00140632,1.00142,2.351,2.35443,815.126,0.999493,0.318265,0.00597179,0.46
b3_eopd_gate,0,25,0.755073,0.755073,-3.52625,0.570105,0.686467,1.30618,0.72974,0.931293,0.911031,0.92935,-0.0206697,0,0,0.435193,0.915139,0.95973,1.30565,8.06857,0.931293,0,0,-0.035414,0,0.035414,0.0859375,0.0859375,112.586,0,0.0234375,16384,1789.1,2.91372,0.00200677,0.00110567,0.00121284,1.00179,88.8007,90.6669,72.2357,0.99957,0.319697,0.00427433,0.572
b3_eopd_gate,0,50,0.75113,0.75113,-3.81746,0.50513,0.319179,0.703835,0.548644,0.963694,0.976099,0.979751,-0.0244298,0,0,0.451113,0.977167,0.995659,0.711417,5.22483,0.963694,0,0,-0.0131461,0,0.0131461,0.046875,0.046875,364.529,0,0.335938,16384,9043.79,9.86133,0.00221622,0.00119285,0.00128267,1.00137,2.50258,2.50629,278.981,0.999176,0.456388,0.00550892,0.604
b3_eopd_gate,0,75,0.785114,0.785114,-4.04358,0.559144,0.297037,0.685869,0.523838,0.936456,0.983154,0.987628,-0.0230222,0,0,0.468883,0.983837,0.998204,0.688459,2.49568,0.936456,0,0,-0.0659427,0,0.0659427,0.109375,0.109375,327.752,0,0.148438,16384,10006.9,-0.809309,0.00265944,0.00134561,0.00136839,1.00144,2.10052,2.1037,240.606,0.99909,0.307644,0.00623279,0.568
b3_eopd_gate,0,100,0.206526,0.206526,-1.1266,0.00173049,0.103917,0.0738101,0.15302,0.419,0.999131,0.996484,-0.0173163,0,0,0.402867,0.999137,0.999699,0.0737382,18.9653,0.419,0,0,-0.0370014,0,0.0370014,0.0390625,0.0390625,612.429,0,0.945312,16384,15933.7,4.23836,0.000542998,0.000290544,0.000310495,1.00032,1.07897,1.07932,478.81,0.998312,0.339476,0.0017374,0.344
b3_eopd_gate,0,125,0.030027,0.030027,,,0.0137449,0.00256322,0.0151726,0.107556,0.999878,0.998922,-0.0060213,0,0,0.39747,0.999878,0.999965,0.0025422,1.22727,0.107556,0,0,0,0,0,0,0,631.783,0,0.984375,16384,16373,1.05072,,,,1.00002,1.00248,1.00249,496.767,0.996294,0.788207,0.000101786,0.098
b3_eopd_gate,0,150,0.0321145,0.0321145,,,0.0143291,0.00199096,0.0154703,0.139869,0.999845,0.998249,-0.00777477,0,0,0.358568,0.999845,0.999956,0.0019831,1.32096,0.139869,0,0,0,0,0,0,0,633.338,0,1,16384,16384,0.695657,,,,1.00004,1.00202,1.00206,500.689,0.992762,0.993047,0.000114361,0.026
b3_eopd_gate,0,175,0.0438001,0.0438001,-0.0346464,,0.0195533,0.00228039,0.0207644,0.235731,0.999701,0.997196,-0.0138392,0,0,0.313361,0.999701,0.999939,0.0023607,2.06224,0.235731,0,0,0,0,0,0,0,622.105,0,0.984375,16384,16136.1,1.01847,,,,1.00014,1.00317,1.00332,488.847,0.991419,0.353515,0.000149484,0.014
b3_eopd_gate,0,200,0.0557603,0.0557603,-0.0869077,,0.0190144,0.0019807,0.0199484,0.258533,0.999665,0.997179,-0.0198671,0,0,0.303348,0.999665,0.999934,0.00197386,1.9061,0.258533,0,0,0,0,0,0,0,631.91,0,1,16384,16384,2.04238,,,,1.00004,1.00196,1.002,496.698,0.989236,0.442951,0.000137724,0.004
b3_eopd_gate,0,225,0.0563037,0.0563037,-0.142674,,0.0173482,0.00148297,0.0180802,0.263685,0.999638,0.997002,-0.0195567,0,0,0.299948,0.999638,0.999929,0.001494,2.12048,0.263685,0,0,0,0,0,0,0,636.933,0,1,16384,16384,3.35707,0.000123024,,,1.00005,1.00157,1.00162,500.846,0.984935,0.603321,0.000129592,0
b3_eopd_gate,0,250,0.0340066,0.0340066,-0.0519502,,0.0109566,0.00110766,0.0114191,0.164224,0.999708,0.997962,-0.013726,0,0,0.371713,0.999708,0.999946,0.00111196,1.96055,0.164224,0,0,0,0,0,0,0,637.813,0,1,16384,16384,1.8508,,,,1.00003,1.00105,1.00108,502.668,0.984272,0.485373,,0
b3_eopd_gate,1,25,0.804786,0.804786,-3.5374,0.664681,0.897637,1.70736,0.907165,0.973688,0.882186,0.907207,-0.0204392,0,0,0.466385,0.887675,0.942224,1.70221,9.26472,0.973688,0,0,-0.0277027,0,0.0277027,0.0234375,0.0234375,115.013,0,0.015625,16384,2067.15,54.2209,0.00243139,0.00123406,0.00125558,1.00123,7.43157,7.44334,72.5857,0.999636,0.210298,0.0044177,0.574
b3_eopd_gate,1,50,0.705182,0.705182,-3.61366,0.461609,0.297936,0.647661,0.521448,0.919371,0.979272,0.981652,-0.0237079,0,0,0.443457,0.980194,0.996556,0.655283,5.15979,0.919371,0,0,-0.0225622,0,0.0225622,0.046875,0.046875,374.721,0,0.367188,16384,9330.09,-0.612521,0.00228047,0.00112508,0.00111364,1.00113,2.32333,2.32622,290.71,0.999264,0.353545,0.00533669,0.612
b3_eopd_gate,1,75,0.780959,0.780959,-4.07234,0.548463,0.290824,0.668253,0.516625,0.938672,0.98337,0.987397,-0.0232807,0,0,0.469886,0.984024,0.998221,0.671444,2.49823,0.938672,0,0,-0.0537221,0,0.0537221,0.0703125,0.0703125,347.203,0,0.21875,16384,10397.7,-0.99223,0.00274336,0.00133305,0.00130648,1.00133,2.08231,2.08516,254.419,0.999174,0.326844,0.00618096,0.552
b3_eopd_gate,1,100,0.210387,0.210387,-1.17105,0.00175026,0.106293,0.074741,0.156768,0.432089,0.998977,0.996158,-0.0177581,0,0,0.408077,0.998983,0.999649,0.075298,19.4339,0.432089,0,0,-0.061397,0,0.061397,0.0703125,0.0703125,607.168,0,0.929688,16384,15818.3,16.8444,0.000648499,0.000302957,0.000285356,1.00031,1.0807,1.08103,474.725,0.998278,0.339476,0.00179505,0.36
b3_eopd_gate,1,125,0.031421,0.031421,-0.000112943,,0.0135665,0.00291573,0.015134,0.104417,0.999872,0.999018,-0.00558707,0,0,0.395585,0.999872,0.999965,0.00289537,1.22371,0.104417,0,0,-0.00782772,0,0.00782772,0.0078125,0.0078125,625.586,0,0.992188,16384,16352.1,0.881384,,,,1.00003,1.00285,1.00288,492.712,0.995456,0.68179,0.000117996,0.1
b3_eopd_gate,1,150,0.0321866,0.0321866,-0.000152612,,0.0142539,0.00216756,0.0154095,0.135915,0.999818,0.998269,-0.00765882,0,0,0.355484,0.999818,0.999954,0.0021656,1.07787,0.135915,0,0,0,0,0,0,0,632.709,0,1,16384,16384,1.1502,,,,1.00002,1.00217,1.00219,498.816,0.993918,0.583012,0.000113987,0.018
b3_eopd_gate,1,175,0.0485918,0.0485918,-0.0437396,,0.0190364,0.00220687,0.0200933,0.246433,0.999683,0.997215,-0.0141546,0,0,0.317579,0.999683,0.999938,0.00218936,1.71978,0.246433,0,0,0,0,0,0,0,627.619,0,0.992188,16384,16272.7,1.34674,,,,1.00005,1.00235,1.00239,494.692,0.990899,0.355204,0.00014471,0.014
b3_eopd_gate,1,200,0.0564145,0.0564145,-0.0524212,,0.0193624,0.00175837,0.0201907,0.279685,0.999393,0.996965,-0.0204995,0,0,0.308105,0.999393,0.999926,0.00176064,2.19583,0.279685,0,0,0,0,0,0,0,637.229,0,1,16384,16384,3.26195,0.000102162,,,1.00006,1.00184,1.0019,500.878,0.985549,0.611125,0.000151192,0.002
b3_eopd_gate,1,225,0.0464505,0.0464505,-0.0121238,,0.0166602,0.00169188,0.0173349,0.225648,0.999675,0.996943,-0.0165093,0,0,0.325032,0.999675,0.99993,0.0016905,1.22939,0.225648,0,0,0,0,0,0,0,641.175,0,1,16384,16384,5.74856,,,,1.00005,1.00166,1.00171,502.93,0.986849,0.509625,0.000129035,0.002
b3_eopd_gate,1,250,0.0321329,0.0321329,-0.00718789,,0.0122482,0.00144786,0.0129281,0.160645,0.999725,0.997713,-0.0104194,0,0,0.349858,0.999725,0.999938,0.00145092,1.75155,0.160645,0,0,0,0,0,0,0,634.192,0,1,16384,16384,0.279339,,,,1.00006,1.00146,1.00151,500.692,0.98451,0.440034,0.000127763,0.002
b3_eopd_gate,2,25,0.875411,0.875411,-3.88086,0.70638,0.910621,1.73283,0.9391,1.10074,0.878784,0.903992,-0.0225314,0,0,0.459284,0.884404,0.942782,1.7288,9.97024,1.10074,0,0,-0.0370562,0,0.0370562,0.078125,0.078125,98.2869,0,0.0078125,15537,1789.3,3.17531,0.00249541,0.00132491,0.00140443,1.00141,7.32114,7.33244,58.3334,0.99956,0.165854,0.00483715,0.6
b3_eopd_gate,2,50,0.654837,0.654837,-3.43672,0.411885,0.266128,0.572514,0.485715,0.873118,0.982365,0.983091,-0.0229844,0,0,0.439035,0.983113,0.996905,0.575983,5.17429,0.873118,0,0,-0.085446,0,0.085446,0.109375,0.109375,357.748,0,0.328125,16384,9136.16,3.68899,0.00207841,0.00103731,0.00103735,1.00109,2.11169,2.11424,272.635,0.999304,0.432633,0.00497931,0.62
b3_eopd_gate,2,75,0.806444,0.806444,-4.09088,0.574471,0.301677,0.705328,0.55695,0.979416,0.983131,0.986882,-0.0240805,0,0,0.470313,0.983804,0.998123,0.70865,2.56691,0.979416,0,0,-0.0708423,0,0.0708423,0.078125,0.078125,278.244,0,0.0859375,16384,8961.58,0.127691,0.00279152,0.00139903,0.00141023,1.00141,2.111,2.11405,198.387,0.99904,0.47438,0.00649744,0.546
b3_eopd_gate,2,100,0.190357,0.190357,-0.981127,0.00198206,0.0961083,0.0621829,0.137493,0.408175,0.999155,0.996649,-0.0167199,0,0,0.415495,0.999159,0.999694,0.0642265,17.0392,0.408175,0,0,-0.0543258,0,0.0543258,0.0703125,0.0703125,550.882,0,0.796875,16384,14489.5,9.45103,0.000579715,0.000269286,0.000251405,1.00028,1.07808,1.07839,429.198,0.998046,0.339469,0.00161864,0.358
b3_eopd_gate,2,125,0.0286342,0.0286342,-0.000569061,,0.0128047,0.00241479,0.0142194,0.100958,0.999885,0.999012,-0.00547431,0,0,0.394808,0.999885,0.999965,0.00241913,1.32154,0.100958,0,0,0,0,0,0,0,628.502,0,0.984375,16384,16359.8,0.421074,,,,1.00002,1.00242,1.00244,492.679,0.996204,0.254871,0.000104005,0.14
b3_eopd_gate,2,150,0.0350285,0.0350285,-0.000709784,,0.0158599,0.00251025,0.0172118,0.153114,0.999839,0.998158,-0.00821224,0,0,0.355579,0.99984,0.999946,0.00251651,1.81768,0.153114,0,0,0,0,0,0,0,635.434,0,1,16384,16384,0.921017,,,,1.00002,1.0025,1.00252,498.682,0.99417,0.48551,0.000129398,0.032
b3_eopd_gate,2,175,0.0493773,0.0493773,-0.0456484,,0.0193221,0.00220516,0.0203546,0.223161,0.99971,0.997559,-0.0144083,0,0,0.315182,0.99971,0.999947,0.00222897,2.19878,0.223161,0,0,0,0,0,0,0,638.341,0,1,16384,16384,1.21248,,,,1.00005,1.00222,1.00227,500.785,0.990615,0.470569,0.000148205,0.026
b3_eopd_gate,2,200,0.0420174,0.0420174,-0.018255,,0.0177935,0.00188485,0.0186349,0.22495,0.999634,0.99713,-0.0139611,0,0,0.313909,0.999634,0.999935,0.0018946,2.26742,0.22495,0,0,0,0,0,0,0,620.262,0,0.976562,16384,16005.7,3.09824,0.000108123,,,1.00011,1.00438,1.0045,486.682,0.987884,0.999794,0.000141216,0.002
b3_eopd_gate,2,225,0.0429096,0.0429096,-0.0152727,,0.0136305,0.00125697,0.0141322,0.196345,0.999726,0.997389,-0.0149524,0,0,0.348902,0.999726,0.99994,0.00125567,1.81439,0.196345,0,0,0,0,0,0,0,629.202,0,0.976562,16384,16124.8,3.91671,0.000132084,,,1.00006,1.00134,1.00141,490.849,0.978343,0.577246,0.000136474,0
b3_eopd_gate,2,250,0.0341156,0.0341156,-0.0583804,,0.0103921,0.00113081,0.0108523,0.152239,0.999563,0.998091,-0.0132658,0,0,0.377465,0.999563,0.99995,0.00115082,1.48684,0.152239,0,0,0,0,0,0,0,637.004,0,1,16384,16384,28.9109,,,,1.00004,1.00112,1.00117,502.713,0.98363,0.703698,0.000100743,0.006
b4_jsd,0,25,0.0742014,,,,2.06146,2.99936,1.02484,0.0737693,0.738519,0.783457,-0.0235452,,,0.460193,0.747662,0.823024,3.02382,0.62888,0.0737693,,,,,0.0194475,0.0234375,0.0234375,131.559,0,0.0234375,16384,1358.62,4.16704,0.00248265,0.0012465,0.00125409,0.999307,133.585,132.522,79.0202,0.999773,0.122866,0.0031634,0.574
b4_jsd,0,50,0.075911,,,,4.18146,5.64491,1.46986,0.0759964,0.439769,0.598654,-0.020849,,,0.442464,0.457538,0.661228,5.63075,0.601634,0.0759964,,,,,0.0219829,0.015625,0.015625,349.654,0,0.117188,16384,5542.65,2.18186,0.00319576,0.001573,0.0015513,1.00162,217.893,218.236,252.689,0.999716,0.124254,0.00186945,0.588
b4_jsd,0,75,0.0810454,,,,1.74529,2.6811,1.0092,0.0809324,0.765456,0.868231,-0.0256685,,,0.452547,0.774443,0.904495,2.6999,0.28,0.0809324,,,,,0.0447961,0.0625,0.0625,323.661,0,0.0625,16384,5996.78,1.28696,0.00270045,0.00133654,0.00132747,1.00146,34.1963,34.2514,226.475,0.999682,0.166092,0.00386651,0.53
b4_jsd,0,100,0.0880913,,,,0.644265,1.30374,0.739625,0.0885007,0.925816,0.969201,-0.0240028,,,0.464888,0.929706,0.989317,1.32273,0.17697,0.0885007,,,,,0.0598112,0.0859375,0.0859375,392.224,0,0.015625,16384,7259.82,-0.997505,0.00296783,0.00144609,0.0014134,1.00149,4.83811,4.84578,280.442,0.999416,0.227126,0.00559382,0.512
b4_jsd,0,125,0.0843275,,,,0.509801,1.10358,0.675651,0.0843619,0.948063,0.978495,-0.0221694,,,0.473145,0.950886,0.994157,1.10417,0.116572,0.0843619,,,,,0.0734396,0.0859375,0.0859375,483.339,0,0.0390625,16384,8695.48,-0.830235,0.00278318,0.00146029,0.00153379,1.00156,3.37454,3.38015,353.086,0.999318,0.442889,0.00588111,0.462
b4_jsd,0,150,0.0821483,,,,0.46875,1.05341,0.672688,0.0821485,0.954191,0.980752,-0.0212728,,,0.480137,0.95673,0.994975,1.05324,0.0953247,0.0821485,,,,,0.0859247,0.0859375,0.0859375,470.959,0,0.015625,16384,8584.27,31.5117,0.00302267,0.00148991,0.00148622,1.0015,3.12818,3.13305,344.569,0.999287,0.554523,0.00604671,0.496
b4_jsd,0,175,0.0797624,,,,0.450884,1.01691,0.655683,0.0797867,0.956622,0.981642,-0.020614,,,0.482304,0.959032,0.995233,1.01781,0.0884198,0.0797867,,,,,0.04461,0.0546875,0.0546875,498.108,0,0.0078125,16384,8609.51,-0.99417,0.00287354,0.00149936,0.00156826,1.00157,2.94278,2.94759,366.511,0.999259,0.348696,0.00610815,0.528
b4_jsd,0,200,0.0746177,,,,0.421286,0.941449,0.608632,0.0747954,0.96038,0.983409,-0.0196327,,,0.48512,0.962582,0.995511,0.945731,0.072397,0.0747954,,,,,0.0830495,0.109375,0.109375,496.877,0,0.015625,16384,8740.55,0.649672,0.00315309,0.0014294,0.00129065,1.00132,2.76958,2.7734,364.53,0.999241,0.377821,0.00593171,0.522
b4_jsd,0,225,0.0767699,,,,0.44475,1.005,0.649843,0.0768481,0.957092,0.982051,-0.019816,,,0.486835,0.959498,0.994815,1.00726,0.0781008,0.0768481,,,,,0.0830304,0.09375,0.09375,489.408,0,0.0078125,16384,8415.59,-0.997043,0.00285459,0.0015073,0.00159246,1.00161,3.01256,3.01759,364.529,0.999244,0.273682,0.00619544,0.53
b4_jsd,0,250,0.0734819,,,,0.428018,0.960646,0.620488,0.0735972,0.95897,0.98332,-0.0191602,,,0.489803,0.961297,0.995329,0.963252,0.0745653,0.0735972,,,,,0.0574956,0.0625,0.0625,483.783,0,0.0078125,16384,8412.32,-0.977262,0.0028764,0.0014543,0.00147714,1.00148,2.81772,2.82209,358.585,0.999159,0.29738,0.00606987,0.516
b4_jsd,1,25,0.0566,,,,1.3303,1.95803,0.685988,0.0563284,0.831026,0.863136,-0.0147122,,,0.39572,0.836953,0.892305,1.93357,0.375314,0.0563284,,,,,0.00343,0.0078125,0.0078125,126.541,0,0.015625,16384,1437.23,3.05981,0.00182033,0.000899524,0.000886348,1.00173,65.9563,66.5444,74.2191,0.999758,0.235037,0.00265781,0.578
b4_jsd,1,50,0.0723429,,,,4.35238,5.77087,1.42696,0.0724955,0.42256,0.576668,-0.0199931,,,0.444304,0.440091,0.637248,5.75437,0.623422,0.0724955,,,,,0.0294506,0.03125,0.03125,444.542,0,0.179688,16384,6666.09,-0.2184,0.00311303,0.00154901,0.00154575,1.00148,259.065,259.474,334.637,0.999759,0.123853,0.0017273,0.602
b4_jsd,1,75,0.0798008,,,,1.81462,2.75235,1.01177,0.079646,0.755487,0.861986,-0.0251262,,,0.447822,0.76463,0.899214,2.78402,0.276228,0.079646,,,,,0.0858253,0.09375,0.09375,337.926,0,0.0546875,16384,6262.26,6.89832,0.00278127,0.00129911,0.00121107,1.00128,38.1789,38.2314,234.737,0.999721,0.15632,0.00364383,0.522
b4_jsd,1,100,0.0898711,,,,0.655052,1.3325,0.756763,0.0902162,0.924562,0.969573,-0.0243093,,,0.464959,0.928499,0.989799,1.34329,0.204427,0.0902162,,,,,0.0719466,0.0859375,0.0859375,405.255,0,0.0234375,16384,7363.52,-0.189006,0.0029614,0.00146152,0.00144822,1.00145,4.80137,4.80879,286.442,0.99942,0.352101,0.00559574,0.53
b4_jsd,1,125,0.084841,,,,0.487772,1.06208,0.662191,0.0847557,0.951726,0.979596,-0.0222979,,,0.474105,0.954323,0.994797,1.06028,0.110982,0.0847557,,,,,0.0740077,0.101562,0.101562,470.979,0,0.0234375,16384,8393.65,11.2636,0.00294304,0.00146002,0.0014549,1.00146,3.10353,3.10832,342.484,0.999315,0.310207,0.00595733,0.492
b4_jsd,1,150,0.0804431,,,,0.454133,1.01142,0.644807,0.0804659,0.955992,0.981251,-0.0210575,,,0.481993,0.958429,0.995128,1.01399,0.0890278,0.0804659,,,,,0.100365,0.117188,0.117188,496.246,0,0.0078125,16384,8626.44,92.3998,0.00299811,0.00145057,0.00140977,1.0014,3.0079,3.01225,362.503,0.999288,0.301603,0.0059824,0.482
b4_jsd,1,175,0.0776874,,,,0.428945,0.963753,0.625804,0.0777186,0.95962,0.982565,-0.0202052,,,0.483679,0.961861,0.995417,0.963989,0.0822223,0.0777186,,,,,0.121659,0.148438,0.148438,479.448,0,0.015625,16384,8649.66,-0.957818,0.00288796,0.00144948,0.00146252,1.00144,2.86753,2.87183,354.554,0.999254,0.328675,0.00599384,0.506
b4_jsd,1,200,0.0784069,,,,0.452016,1.01817,0.654327,0.0783949,0.956504,0.981873,-0.0202635,,,0.485473,0.958922,0.994975,1.01828,0.0795859,0.0783949,,,,,0.111083,0.125,0.125,483.676,0,0.0078125,15474,8511.02,-0.978228,0.00303531,0.00150075,0.00148885,1.00149,3.0029,3.00748,354.515,0.999305,0.43996,0.00615508,0.518
b4_jsd,1,225,0.0753413,,,,0.414096,0.9305,0.60892,0.075397,0.961772,0.983886,-0.0197124,,,0.487219,0.96389,0.995666,0.932619,0.0788228,0.075397,,,,,0.0770443,0.09375,0.09375,533.616,0,0.0078125,15036,8739.38,122.375,0.00310504,0.0014459,0.00134617,1.00136,2.74945,2.75335,366.592,0.999204,0.261026,0.00609805,0.532
b4_jsd,1,250,0.0761207,,,,0.438497,0.996934,0.648682,0.0761396,0.95792,0.982486,-0.0196977,,,0.488468,0.960289,0.995131,0.995851,0.07572,0.0761396,,,,,0.102592,0.109375,0.109375,470.487,0,0.0078125,13836,8086.2,-0.999153,0.00291932,0.00149569,0.0015406,1.00156,2.95933,2.96423,344.538,0.999284,0.292942,0.00618765,0.542
b4_jsd,2,25,0.0698164,,,,1.72557,2.57595,0.90884,0.0705483,0.774874,0.822948,-0.0186032,,,0.43736,0.783037,0.86169,2.58172,0.549695,0.0705483,,,,,0.00736365,0.015625,0.015625,89.6826,0,0.0078125,10045,1018.52,15.6614,0.0021112,0.0011267,0.00119742,0.999432,101.392,100.796,40.2329,0.999793,0.118179,0.00303087,0.592
b4_jsd,2,50,0.072436,,,,4.27286,5.65941,1.39802,0.0725198,0.433287,0.581861,-0.019764,,,0.440628,0.45054,0.642041,5.65547,0.630324,0.0725198,,,,,0.00901815,0.0234375,0.0234375,402.934,0,0.140625,16384,6300.66,-0.344468,0.00307131,0.00152684,0.00152139,1.00143,308.209,308.715,290.464,0.999779,0.125071,0.00175679,0.588
b4_jsd,2,75,0.075799,,,,2.6791,3.8795,1.23124,0.0759019,0.637108,0.776149,-0.0231381,,,0.456595,0.649569,0.82285,3.88656,0.282194,0.0759019,,,,,0.0467475,0.0546875,0.0546875,302.202,0,0.03125,16384,5475.72,4.16651,0.0029695,0.00142601,0.00137063,1.00137,71.7811,71.8916,206.513,0.999747,0.149131,0.00304865,0.546
b4_jsd,2,100,0.0875405,,,,0.884509,1.61516,0.799893,0.0875203,0.889763,0.955746,-0.024795,,,0.462111,0.895087,0.979726,1.62352,0.239278,0.0875203,,,,,0.0571882,0.0625,0.0625,422.287,0,0.0390625,16384,7800.04,-0.702953,0.00280595,0.00139378,0.00139098,1.00147,7.26322,7.27506,306.604,0.999482,0.25208,0.00508371,0.536
b4_jsd,2,125,0.0844037,,,,0.528903,1.12442,0.677187,0.0845442,0.944629,0.977195,-0.0224126,,,0.474282,0.947613,0.993298,1.12617,0.128697,0.0845442,,,,,0.0954235,0.117188,0.117188,499.835,0,0.03125,16384,8922.47,0.715642,0.00286293,0.00144485,0.00146375,1.00152,3.61915,3.62517,364.703,0.999361,0.565195,0.00580652,0.48
b4_jsd,2,150,0.0828537,,,,0.47467,1.04662,0.661027,0.0828754,0.953979,0.980496,-0.0216743,,,0.479909,0.956481,0.994798,1.04809,0.0991193,0.0828754,,,,,0.105299,0.132812,0.132812,473.489,0,0.0078125,15596,8442.28,2.51777,0.00295889,0.00147897,0.00149044,1.00148,3.08663,3.09129,346.527,0.999275,0.322543,0.00606671,0.486
b4_jsd,2,175,0.0792943,,,,0.441968,0.966734,0.612686,0.0793592,0.958898,0.983221,-0.0208459,,,0.48331,0.961139,0.995745,0.969076,0.0925101,0.0793592,,,,,0.0506309,0.0625,0.0625,519.317,0,0.0078125,16345,9164.66,24.7919,0.00300777,0.00144612,0.0013963,1.00144,2.82623,2.83058,384.69,0.999256,0.29214,0.00606945,0.484
b4_jsd,2,200,0.0778459,,,,0.460519,1.04106,0.667595,0.0777425,0.954723,0.981095,-0.0200859,,,0.486928,0.957267,0.994579,1.03914,0.0834556,0.0777425,,,,,0.107988,0.117188,0.117188,474.669,0,0.0078125,16384,8422.39,-0.933312,0.00299239,0.00149694,0.00150339,1.00153,3.06595,3.07076,351.292,0.99919,0.206253,0.00613174,0.496
b4_jsd,2,225,0.0753692,,,,0.430271,0.978046,0.637918,0.075346,0.959433,0.983455,-0.019437,,,0.487368,0.961732,0.995496,0.977686,0.0750678,0.075346,,,,,0.118014,0.125,0.125,513.863,0,0.0078125,16384,8711.17,-0.934787,0.00287473,0.00146753,0.00150101,1.00152,2.82911,2.83362,382.518,0.999159,0.385353,0.00611672,0.494
b4_jsd,2,250,0.0725484,,,,0.419092,0.941423,0.608482,0.0726675,0.960047,0.983538,-0.0189005,,,0.487736,0.962297,0.995373,0.945606,0.0720956,0.0726675,,,,,0.130245,0.148438,0.148438,519.455,0,0.0078125,16384,8824.19,21.5061,0.0026952,0.00141337,0.0014841,1.00148,2.76606,2.77042,380.646,0.999151,0.49715,0.00592061,0.514
b5_k2,0,25,1.21453,0.459255,-2.49423,0.147878,,,,1.22794,,,,,,,,,0.260731,3.2989,1.22794,,,,,0.0565003,0.117188,0.117188,147.667,0,0.0234375,16384,2153.05,1.65625,0.00122774,0.000560752,0.000514242,1.00109,1.7581,1.76183,88.2487,0.999246,0.333084,0.00299757,0.634
b5_k2,0,50,0.728765,0.326995,-1.84893,0.0662251,,,,0.747749,,,,,,,,,0.147851,1.37504,0.747749,,,,,0.0290102,0.09375,0.09375,766.182,0,0.625,16384,12333.7,0.00938535,0.000911474,0.000445863,0.000439932,1.00055,1.21449,1.2152,595.545,0.998802,0.241351,0.00259902,0.624
b5_k2,0,75,1.24384,0.519305,-2.8508,0.198261,,,,1.25726,,,,,,,,,0.259094,1.17908,1.25726,,,,,0.0566281,0.0859375,0.0859375,551.123,0,0.273438,16384,10013.2,-0.910707,0.00152075,0.000810675,0.000868037,1.00094,1.34569,1.34699,414.467,0.998525,0.351937,0.00459169,0.61
