step	actor/distillation/abs_loss	actor/distillation/c4_budget	actor/distillation/c4_eps_missed	actor/distillation/c4_pi_tail	actor/distillation/entropy_gap_abs	actor/distillation/entropy_student	actor/distillation/entropy_teacher_topk	actor/distillation/loss	actor/distillation/loss_absmean	actor/distillation/loss_absmean_pos0_100	actor/distillation/loss_absmean_pos100_500	actor/distillation/loss_absmean_pos2k_up	actor/distillation/loss_absmean_pos500_2k	actor/distillation/loss_max	actor/distillation/loss_min	actor/distillation/loss_p0_1	actor/distillation/loss_p1	actor/distillation/loss_p25	actor/distillation/loss_p5	actor/distillation/loss_p50	actor/distillation/loss_p75	actor/distillation/loss_p95	actor/distillation/loss_p99	actor/distillation/loss_p99_9	actor/distillation/overlap_ratio	actor/distillation/overlap_student_mass	actor/distillation/overlap_teacher_mass	actor/distillation/overlap_token_advantage	actor/distillation/pi_tail_k16	actor/distillation/pi_tail_k32	actor/distillation/pi_tail_k8	actor/distillation/rank_kendall_tau	actor/distillation/student_mass	actor/distillation/teacher_mass	actor/entropy	actor/grad_norm	actor/loss	actor/lr	actor/perf/cpu_memory_used_gb	actor/perf/max_memory_allocated_gb	actor/perf/max_memory_reserved_gb	critic/advantages/max	critic/advantages/mean	critic/advantages/min	critic/returns/max	critic/returns/mean	critic/returns/min	critic/rewards/max	critic/rewards/mean	critic/rewards/min	critic/score/max	critic/score/mean	critic/score/min	global_seqlen/balanced_max	global_seqlen/balanced_min	global_seqlen/max	global_seqlen/mean	global_seqlen/min	global_seqlen/minmax_diff	num_turns/max	num_turns/mean	num_turns/min	perf/mfu/actor	perf/mfu/actor_infer	perf/throughput	perf/time_per_step	perf/total_num_tokens	prompt_length/clip_ratio	prompt_length/max	prompt_length/mean	prompt_length/min	response/aborted_ratio	response_length/clip_ratio	response_length/max	response_length/mean	response_length/min	response_length_non_aborted/clip_ratio	response_length_non_aborted/max	response_length_non_aborted/mean	response_length_non_aborted/min	rollout_corr/chi2_seq	rollout_corr/chi2_token	rollout_corr/k3_kl	rollout_corr/kl	rollout_corr/log_ppl_abs_diff	rollout_corr/log_ppl_diff	rollout_corr/log_ppl_diff_max	rollout_corr/log_ppl_diff_min	rollout_corr/ppl_ratio	rollout_corr/rollout_log_ppl	rollout_corr/rollout_ppl	rollout_corr/training_log_ppl	rollout_corr/training_ppl	timing_per_token_ms/adv	timing_per_token_ms/gen	timing_per_token_ms/update_actor	timing_s/adv	timing_s/agent_loop/compute_score/max	timing_s/agent_loop/compute_score/mean	timing_s/agent_loop/compute_score/min	timing_s/agent_loop/generate_sequences/max	timing_s/agent_loop/generate_sequences/mean	timing_s/agent_loop/generate_sequences/min	timing_s/agent_loop/num_preempted/max	timing_s/agent_loop/num_preempted/mean	timing_s/agent_loop/num_preempted/min	timing_s/agent_loop/slowest/compute_score	timing_s/agent_loop/slowest/generate_sequences	timing_s/agent_loop/slowest/num_preempted	timing_s/agent_loop/slowest/prompt_length	timing_s/agent_loop/slowest/response_length	timing_s/agent_loop/slowest/tool_calls	timing_s/agent_loop/tool_calls/max	timing_s/agent_loop/tool_calls/mean	timing_s/agent_loop/tool_calls/min	timing_s/gen	timing_s/old_log_prob	timing_s/reward	timing_s/save_checkpoint	timing_s/start_profile	timing_s/step	timing_s/stop_profile	timing_s/testing	timing_s/update_actor	timing_s/update_weights	training/epoch	training/global_step	training/rollout_actor_probs_pearson_corr	training/rollout_probs_diff_max	training/rollout_probs_diff_mean	training/rollout_probs_diff_std	training/rollout_probs_diff_valid	val-aux/DigitalLearningGmbH/MATH-lighteval/reward/mean@1	val-aux/num_turns/max	val-aux/num_turns/mean	val-aux/num_turns/min	val-core/DigitalLearningGmbH/MATH-lighteval/acc/mean@1
47	0.4043533173634818	8.772095918655396	0.19106761366128922	0.08003155598079932	0.6673354365323719	1.0403851566738205	0.5645517125529679	0.402079701423645	0.4043533173634818	0.831524470624955	0.6363283231070167	0.3706512402338711	0.5211371584292991	20.58663558959961	-5.2742912259873265e-08	0.0	0.0	0.02494762779066437	0.0010278081325323957	0.08551499090696636	0.37277935254142475	1.9724773952835484	4.096467404773361	7.678668982104251	0.5537699508039575	0.9228468858882001	0.9479351412308844	-0.024935731073032673	0.0930327206059653	0.074314807740034	0.11820047949808404	0.45545272097775813	0.9256959573218697	0.9683954888268521	1.0460494756698608	2.302894353866577	0.402079701423645	1e-06	254.57577514648438	57.389949321746826	64.859375	0.9999990463256836	0.04722367599606514	0.0	0.9999990463256836	0.04722367599606514	0.0	1.0	0.078125	0.0	1.0	0.078125	0.0	1212102	1212102	1212102	1212102.0	1212102	0	2	2.0	2	0.22965828635561916	0.34198904958289383	1137.6483752075756	532.7225997131318	1212102	0.0	598.0	123.90625	45.0	0.0	0.328125	16384.0	9345.640625	277.0	0.328125	16384.0	9345.640625	277.0	-0.5200748443603516	0.0018410682678222656	0.0009173215948976576	0.0009201667853631079	0.0010994162876158953	0.001023727934807539	0.004462778568267822	-0.0015101730823516846	1.0010247230529785	0.9749517440795898	7.43011474609375	0.975975513458252	7.440789699554443	6.432130753246829e-05	0.34511929370841216	0.07688462692694453	0.07796398550271988	0.03870174661278725	0.00994754844577983	0.005259422585368156	409.44039199128747	176.4052684018243	1.358966315165162	-1	-1.0	-1	0.012821882963180542	409.44039199128747	-1	79	16067	0.0	0.0	0.0	0.0	412.84619414433837	23.179591519758105	3.193691372871399e-05		6.614811718463898e-05	532.7225997131318	9.860657155513763e-05		93.19201006740332	2.5785434935241938	0	47	0.9994817972183228	0.5157524347305298	0.0038649956695735455	0.010885613039135933	1					
48	0.38963770916622675	7.540770825375332	0.15495147119705263	0.06904925786094802	0.5790451040093818	0.8963018906920144	0.49814874712335927	0.3884343210957013	0.38963770916622675	0.8056861711352059	0.6148636019631718	0.3589388094214576	0.5285036624147651	25.289968490600586	-4.799228747742745e-08	0.0	0.0	0.012928283951255712	0.000605662635872873	0.06205828846275304	0.3335244388298623	1.9943612763720953	4.206446911511796	7.846574512760291	0.5508666336536407	0.9343630812141333	0.9538259693745816	-0.0236255512258896	0.07899435558827238	0.0632507784927808	0.10072095454094952	0.45261509498853364	0.9367568472797951	0.9715354616722364	0.8965754508972168	2.1444685459136963	0.3884343206882477	1e-06	261.3717460632324	57.389949321746826	64.859375	0.9999990463256836	0.03403681889176369	0.0	0.9999990463256836	0.03403681889176369	0.0	1.0	0.0625	0.0	1.0	0.0625	0.0	1448894	1448894	1448894	1448894.0	1448894	0	2	2.0	2	0.23126148301132943	0.3452332374625003	1086.1687758360167	666.9746139980853	1448894	0.0	698.0	130.5546875	53.0	0.0	0.4765625	16384.0	11188.9296875	336.0	0.4765625	16384.0	11188.9296875	336.0	0.028422117233276367	0.001693129539489746	0.000860047060996294	0.0008781811338849366	0.001038541435264051	0.0010068909032270312	0.0042629241943359375	-0.0007456988096237183	1.0010076761245728	1.0905861854553223	8.91777515411377	1.0915931463241577	8.933570861816406	4.71549219267761e-05	0.36482351013425357	0.07791008410351641	0.06832248345017433	0.05370647273957729	0.011559964608750306	0.005577664822340012	517.8987268060446	260.12559732448426	1.7006415501236916	-1	-1.0	-1	0.010559292510151863	517.8987268060446	-1	74	16384	0.0	0.0	0.0	0.0	522.4940292146057	28.13892099261284	4.020519554615021e-05		0.00011197850108146667	666.9746139980853	6.583333015441895e-05		112.8834533970803	2.6185376029461622	0	48	0.9995056986808777	0.35211458802223206	0.0038347176741808653	0.01094972062855959	1					
49	0.39735826922932993	6.34026676899678	0.11653750282838135	0.04943231864583779	0.4445555991386189	0.6948540096825643	0.44921545943597685	0.3944560192830977	0.39735826922932993	0.7909022909966675	0.6060011911432486	0.36513934634323864	0.5121631964638427	21.873600006103516	-4.1508361192654775e-08	0.0	0.0	0.006504569706079122	0.0	0.03925497607151802	0.34335318178479635	2.0692393377020553	4.36489941139479	8.09509302474357	0.5538080801834931	0.9550864132674964	0.9673296035947027	-0.024088140177932597	0.05669323536032509	0.04328859786973398	0.07644096057747202	0.45220800831511215	0.9567179180480339	0.982708915665343	0.6952390670776367	2.162977695465088	0.39445602893829346	1e-06	263.5614318847656	57.389949321746826	64.859375	0.9999990463256836	0.06378918886184692	0.0	0.9999990463256836	0.06378918886184692	0.0	1.0	0.1015625	0.0	1.0	0.1015625	0.0	1184940	1184940	1184940	1184940.0	1184940	0	2	2.0	2	0.23030486958336818	0.33862225928750495	1157.8743422497948	511.68764897994697	1184940	0.0	746.0	145.4296875	39.0	0.0	0.3046875	16384.0	9111.9140625	276.0	0.3046875	16384.0	9111.9140625	276.0	27.162952423095703	0.0017181634902954102	0.000838310515973717	0.000821733265183866	0.0010522294323891401	0.0009770095348358154	0.004060268402099609	-0.002034991979598999	1.0009777545928955	0.8829697966575623	6.037750244140625	0.8839467763900757	6.047876358032227	6.498405243470473e-05	0.33855335208617554	0.07652701599646382	0.07700220309197903	0.1433477010577917	0.010948792187264189	0.005292987450957298	392.1642184443772	165.06809065608832	1.392717132344842	-1	-1.0	-1	0.01018865779042244	392.1642184443772	-1	122	16384	0.0	0.0	0.0	0.0	394.86323837190866	22.860325763002038	2.904050052165985e-05		6.924942135810852e-05	511.68764897994697	5.252473056316376e-05		90.67992233484983	2.4883257523179054	0	49	0.9993746876716614	0.2572220265865326	0.003978357650339603	0.011210508644580841	1					
50	0.4530080401471683	8.284645220211575	0.16896932795643807	0.06927792501768895	0.597693952598742	0.9492212176322937	0.5498145344001907	0.4524598920252174	0.4530080401471683	0.8333783439227513	0.6034766410078322	0.42820930246795924	0.5235504910349846	22.35303497314453	-9.043887416737562e-08	0.0	0.0	0.019266497290560177	0.00029675553419760293	0.07935630797541567	0.41911878138780595	2.242186995063509	4.5358090247426714	8.380986213684082	0.561075120312827	0.9351816977773394	0.9558492830821446	-0.02621047379715102	0.08009244550817779	0.062484599284029434	0.10507675525067108	0.47187837617737904	0.9375207228319985	0.9746601104736328	0.945050060749054	2.488158702850342	0.4524598717689514	1e-06	260.2362480163574	57.389949321746826	64.859375	0.9999990463256836	0.06379827111959457	0.0	0.9999990463256836	0.06379827111959457	0.0	1.0	0.0859375	0.0	1.0	0.0859375	0.0	1143410	1143410	1143410	1143410.0	1143410	0	2	2.0	2	0.22354630743875054	0.34222439711066127	858.4664078595719	665.9608282465488	1143410	0.0	704.0	133.3125	48.0	0.0	0.3359375	16384.0	8799.578125	439.0	0.3359375	16384.0	8799.578125	439.0	1.4618151187896729	0.0019246339797973633	0.0009886613115668297	0.0010214642388746142	0.0011221199529245496	0.0010320276487618685	0.005091190338134766	-0.002150237560272217	1.001033067703247	1.0373198986053467	8.013644218444824	1.0383520126342773	8.026144981384277	5.531559077241768e-05	0.34484112252120946	0.07854079791550767	0.0632483996450901	0.06872937083244324	0.011127016361569986	0.00531868077814579	385.7861509360373	158.97531603583775	2.348423659801483	-1	-1.0	-1	0.011135406792163849	385.7861509360373	-1	301	16384	0.0	0.0	0.0	0.0	388.41041898727417	21.843655483797193	2.8658658266067505e-05	160.66678178310394	6.668083369731903e-05	665.9608282465488	0.00012715719640254974	918.0852776505053	89.80433374457061	3.1447171829640865	0	50	0.9993790984153748	0.4554709792137146	0.004470961634069681	0.011698096990585327	1	0.622	2	2.0	2	0.622
51	0.4346563470077841	7.620032196175562	0.1490749930580185	0.0627729604658607	0.5533630383545405	0.8704813791260327	0.5173601089683297	0.43350816471502185	0.4346563470077841	0.8055415476021701	0.6040341004933396	0.40755851893392325	0.5359176397323608	23.933555603027344	-5.848598050306464e-08	0.0	0.0	0.0169801033829173	0.0	0.06477950678098539	0.3970406669740603	2.187553833608758	4.445390358363112	8.096805840322416	0.5591796228330429	0.9419800034941059	0.9599211518078634	-0.025458912492716965	0.07173224065886581	0.055982114310210496	0.09471824774135874	0.46564676377871267	0.9440239741377634	0.9770920105176429	0.8722014427185059	2.154021739959717	0.43350815773010254	1e-06	261.6567039489746	57.389949321746826	64.859375	0.9999990463256836	0.054984524846076965	0.0	0.9999990463256836	0.054984524846076965	0.0	1.0	0.078125	0.0	1.0	0.078125	0.0	1175512	1175512	1175512	1175512.0	1175512	0	2	2.0	2	0.2285427357144058	0.3426691052625543	1168.8541952062787	502.8480048328638	1175512	0.0	961.0	132.5703125	54.0	0.0	0.3125	16384.0	9051.1171875	634.0	0.3125	16384.0	9051.1171875	634.0	3.809811592102051	0.001973390579223633	0.0009499343577772379	0.0009183524525724351	0.001025927602313459	0.0009716082131490111	0.004166901111602783	-0.0018308162689208984	1.0009723901748657	0.9611937999725342	8.455190658569336	0.9621652960777283	8.465423583984375	7.433717452632948e-05	0.3336457975631359	0.07679674681985323	0.08738424070179462	0.04020915739238262	0.009829584218095988	0.005307808518409729	383.24992433562875	171.44487825046235	3.5006773602217436	-1	-1.0	-1	0.0103745236992836	383.24992433562875	-1	172	16384	0.0	0.0	0.0	0.0	386.54300324618816	22.4082953594625	3.8525089621543884e-05		6.232596933841705e-05	502.8480048328638	4.927627742290497e-05		90.27549744769931	2.770914025604725	0	51	0.9995536208152771	0.559555172920227	0.004381157923489809	0.011637057177722454	1					
52	0.4367271570695771	6.503958473602931	0.11510204010280883	0.04599145069692491	0.4298572251573205	0.6844221850236257	0.4648608552912871	0.43339886784087867	0.4367271570695771	0.8356544085674815	0.5790017609381013	0.41339180018338895	0.5125171090993617	26.278776168823242	-9.043887416737562e-08	0.0	0.0	0.010728318451179398	0.0	0.05755346098319731	0.38709566353483954	2.2305881621109114	4.57498496108585	8.51229852437973	0.5597317732042737	0.9593648604220815	0.9723894778225157	-0.02618549497694605	0.05283252553393444	0.03915527633540074	0.07383203588607204	0.4605461611515946	0.9608500368065305	0.9877017951673932	0.683875560760498	2.2670516967773438	0.4333988428115845	1e-06	261.62253189086914	57.389949321746826	64.859375	0.9999990463256836	0.04721687361598015	0.0	0.9999990463256836	0.04721687361598015	0.0	1.0	0.078125	0.0	1.0	0.078125	0.0	1146951	1146951	1146951	1146951.0	1146951	0	2	2.0	2	0.22976153948954017	0.3418645006750669	1153.4991373754765	497.16162016801536	1146951	0.0	783.0	131.953125	46.0	0.0	0.3125	16384.0	8828.6015625	272.0	0.3125	16384.0	8828.6015625	272.0	-0.308006227016449	0.001868605613708496	0.0008986148168332875	0.0008675437420606613	0.0010823013726621866	0.0009655288304202259	0.003424733877182007	-0.0043426454067230225	1.0009664297103882	0.8481419682502747	5.174706935882568	0.8491073846817017	5.181462287902832	8.263496078114161e-05	0.3391334913303209	0.07678914884392468	0.09477825090289116	0.053666695952415466	0.010650681288097985	0.004675086587667465	376.981724396348	162.42679153558856	1.3904898576438427	-1	-1.0	-1	0.010512229055166245	376.981724396348	-1	92	16384	0.0	0.0	0.0	0.0	383.2415323462337	22.24375820532441	3.5529956221580505e-05		7.549673318862915e-05	497.16162016801536	5.6721270084381104e-05		88.07339105568826	2.8271882981061935	0	52	0.9993484020233154	0.22516167163848877	0.004345889203250408	0.011656861752271652	1					
53	0.4335895312780684	7.872274684183525	0.15637217686074137	0.06227267667241959	0.5368818295272914	0.878421111766136	0.5302890904925086	0.43344170576892793	0.4335895312780684	0.8006510156573672	0.5929029064648079	0.40868156928230415	0.5105948274334272	27.192188262939453	-9.043887416737562e-08	0.0	0.0	0.013836225480631445	0.0	0.06997557948907894	0.419546954108007	2.140184044950839	4.427444349635731	8.330748521920407	0.5622685456817801	0.9421608547369639	0.9601581602385549	-0.0251446669907168	0.07250256483464247	0.055662411444107864	0.09673618303724763	0.4668671511339419	0.9443473526925752	0.9782617164380623	0.878309965133667	1.9490104913711548	0.433441698551178	1e-06	264.74828338623047	57.389949321746826	64.859375	0.9999990463256836	0.07444707304239273	0.0	0.9999990463256836	0.07444707304239273	0.0	1.0	0.0859375	0.0	1.0	0.0859375	0.0	1071728	1071728	1071728	1071728.0	1071728	0	2	2.0	2	0.22847049355508975	0.34038902079262834	1205.9746512734582	444.3410144932568	1071728	0.0	520.0	116.4921875	46.0	0.0	0.21875	16384.0	8256.3828125	382.0	0.21875	16384.0	8256.3828125	382.0	-0.7691475749015808	0.002010941505432129	0.000953541835770011	0.0009038696298375726	0.0011017338838428259	0.0010726233012974262	0.00455862283706665	-0.0013051331043243408	1.0010735988616943	1.0012824535369873	6.644874095916748	1.0023549795150757	6.653568744659424	7.840208947274125e-05	0.3207741791664015	0.07603564669555363	0.08402571454644203	0.036051955074071884	0.00941682756820228	0.004988478496670723	334.5400690995157	149.31185018063115	1.9175601545721292	-1	-1.0	-1	0.011911975219845772	334.5400690995157	-1	86	16384	0.0	0.0	0.0	0.0	338.99960570409894	20.321311444044113	3.996118903160095e-05		6.370432674884796e-05	444.3410144932568	6.536394357681274e-05		81.48953156173229	2.7089699432253838	0	53	0.9994146227836609	0.20506736636161804	0.004338225815445185	0.011569526977837086	1					
54	0.44506916003440744	6.6263330125097015	0.11313513060336683	0.045497845820109566	0.42241028251487817	0.6993208217865495	0.4819500061558254	0.4423884830903262	0.44506916003440744	0.8240213492023412	0.621289841274717	0.42294316104988555	0.5072763273075446	25.24917221069336	-1.3269577436858526e-07	0.0	0.0	0.0026175196268665257	0.0	0.048448743173546756	0.4302935717043592	2.2447425420604534	4.5494830003425255	8.437705402943626	0.5614537151891794	0.960605612441675	0.9706836716452641	-0.025426223484882667	0.0520387084966998	0.037992247251738144	0.07406352493745177	0.46839336539382365	0.9620136147114768	0.9864088821766982	0.693861722946167	1.8556139469146729	0.44238847494125366	1e-06	259.3874626159668	57.389949321746826	64.859375	0.9999990463256836	0.06380465626716614	0.0	0.9999990463256836	0.06380465626716614	0.0	1.0	0.0859375	0.0	1.0	0.0859375	0.0	1082825	1082825	1082825	1082825.0	1082825	0	2	2.0	2	0.22913245953186206	0.34169461667639595	1194.8857136994206	453.10818749666214	1082825	0.0	626.0	124.8125	45.0	0.0	0.2421875	16384.0	8334.7578125	308.0	0.2421875	16384.0	8334.7578125	308.0	3.2117910385131836	0.0018645524978637695	0.0009602343197911978	0.000988966436125338	0.0011128633050248027	0.0010281382128596306	0.003614962100982666	-0.002028226852416992	1.0010290145874023	0.8513580560684204	4.995115756988525	0.8523862361907959	5.001725196838379	0.00010735136705244917	0.3251084280518861	0.07576622164695564	0.11624274402856827	0.03504161909222603	0.009278815952711739	0.005039278417825699	340.80999202653766	138.6369075014518	1.5289145819842815	-1	-1.0	-1	0.010971054434776306	340.80999202653766	-1	111	16384	0.0	0.0	0.0	0.0	346.8416013587266	20.81720644980669	3.2393261790275574e-05		6.838701665401459e-05	453.10818749666214	5.267001688480377e-05		82.04155895486474	2.5742893144488335	0	54	0.9992826581001282	0.3575650155544281	0.004622425884008408	0.011983308009803295	1					
55	0.45037013886199484	7.842684362245643	0.15050280266238944	0.05830226396885363	0.5106743818175965	0.8510656662393308	0.5258852654825086	0.4489039791515097	0.45037013886199484	0.794358257798181	0.5967148132082345	0.4293295720565146	0.5127872826828472	22.293060302734375	-9.746246831809913e-08	0.0	0.0	0.010890725770614285	0.0	0.085931834202617	0.4602650321642126	2.161584438621134	4.39214809562849	8.164633225703586	0.5615180281625278	0.9469952842463618	0.9649904292562733	-0.02492504075601481	0.06782098204585844	0.050972727871418974	0.09237653647373983	0.46501778001370636	0.949033134225486	0.9825189562811367	0.8542050719261169	1.8829196691513062	0.44890397787094116	1e-06	253.7886505126953	57.389949321746826	64.859375	0.9999990463256836	0.05659309774637222	0.0	0.9999990463256836	0.05659309774637222	0.0	1.0	0.0546875	0.0	1.0	0.0546875	0.0	1106990	1106990	1106990	1106990.0	1106990	0	2	2.0	2	0.22953785745809935	0.34228174780101667	1193.6684591516093	463.6924061756581	1106990	0.0	589.0	128.8046875	41.0	0.0	0.25	16384.0	8519.5546875	450.0	0.25	16384.0	8519.5546875	450.0	-0.37093859910964966	0.0019670724868774414	0.0009950007079169154	0.0010084169916808605	0.0011887939181178808	0.001138881896622479	0.0040590763092041016	-0.0015634968876838684	1.0011399984359741	1.0669150352478027	7.364090919494629	1.068053960800171	7.375932693481445	8.019325501634562e-05	0.3257163522518135	0.07578564432733136	0.08877313137054443	0.02299085259437561	0.009307286338298582	0.005445268005132675	351.39307621493936	149.06662748094823	2.3359215762466192	-1	-1.0	-1	0.011934695765376091	351.39307621493936	-1	68	16384	0.0	0.0	0.0	0.0	355.1946592796594	21.08106949739158	3.1771138310432434e-05		6.414204835891724e-05	463.6924061756581	5.768612027168274e-05		83.89395041391253	2.683957939967513	0	55	0.9993965029716492	0.2771293520927429	0.004519415087997913	0.01173623837530613	1					
56	0.4614911141680248	7.755861944227076	0.14501384601219378	0.050923876028243845	0.4603886203979378	0.790456033464688	0.5115014810615511	0.4563857332104817	0.4614911141680248	0.7935117545412548	0.6027778471583751	0.44335005084858903	0.5084347902838864	20.052532196044922	-4.7152695969998604e-08	0.0	0.0	0.008165426024082881	0.0	0.08485483000936055	0.4841936471552324	2.2148959529933645	4.435484836350626	8.20157295198583	0.5601632025704455	0.9547325328214845	0.9700213519494925	-0.025218392360899875	0.06004644836187919	0.04351745673399696	0.0847265027783144	0.46470063524459726	0.956490891193276	0.9866660575368511	0.7850028276443481	1.826862096786499	0.4563857316970825	1e-06	253.63218688964844	57.389949321746826	64.859375	0.9999990463256836	0.06757140159606934	0.0	0.9999990463256836	0.06757140159606934	0.0	1.0	0.109375	0.0	1.0	0.109375	0.0	1065268	1065268	1065268	1065268.0	1065268	0	2	2.0	2	0.22926080687998177	0.3404496725107143	1183.2534046386093	450.1436445582658	1065268	0.0	787.0	135.125	36.0	0.0	0.2421875	16384.0	8187.28125	321.0	0.2421875	16384.0	8187.28125	321.0	-0.6017756462097168	0.0019568204879760742	0.000990759115666151	0.001004438498057425	0.001161507098004222	0.0011160466820001602	0.004055321216583252	-0.0009289681911468506	1.0011171102523804	1.0242667198181152	5.546750068664551	1.0253827571868896	5.553657054901123	8.849766897885834e-05	0.3308067920636176	0.0748956326993114	0.09427373483777046	0.05499653331935406	0.009694201842648908	0.00509830005466938	341.89992350153625	138.39223152831255	1.616764023900032	-1	-1.0	-1	0.011179067194461823	341.89992350153625	-1	167	16384	0.0	0.0	0.0	0.0	346.6762554924935	20.161186031997204	3.0256807804107666e-05		6.992369890213013e-05	450.1436445582658	4.979968070983887e-05		79.78392085433006	2.7053276393562555	0	56	0.9993663430213928	0.19756823778152466	0.0045816535130143166	0.011838236823678017	1					
57	0.4965870710181408	10.361270138474762	0.2192079487760536	0.07822628382623928	0.6525519090842028	1.1336003555381884	0.6472862257820661	0.4942580391652882	0.4965870710181408	0.7920643657934471	0.5712787924242801	0.4834325294025609	0.5145935054685249	20.585155487060547	-5.873772224163076e-08	0.0	0.0	0.019537949507109454	0.0	0.14342736800918815	0.5634626812133633	2.202624117741819	4.350800115554059	8.108092159521384	0.5708184379046081	0.9267549925163144	0.9554201042065855	-0.02608322426982102	0.09302071923176285	0.07028513557476099	0.12465874704181171	0.4825311845443288	0.9297237366926475	0.9770228344886029	1.1335813999176025	2.0207722187042236	0.49425801634788513	1e-06	255.79626846313477	57.389949321746826	64.859375	0.9999990463256836	0.022008975967764854	0.0	0.9999990463256836	0.022008975967764854	0.0	1.0	0.0546875	0.0	1.0	0.0546875	0.0	963782	963782	963782	963782.0	963782	0	2	2.0	2	0.22647892225043872	0.33890485474104076	1217.0848487410574	395.93870591558516	963782	0.0	495.0	131.6484375	48.0	0.0	0.171875	16384.0	7397.8984375	86.0	0.171875	16384.0	7397.8984375	86.0	-0.8055334687232971	0.002462029457092285	0.0011735467705875635	0.0011207954958081245	0.0012642191722989082	0.001207910943776369	0.0042531490325927734	-0.0016349554061889648	1.001209020614624	1.375056266784668	9.185858726501465	1.3762640953063965	9.200910568237305	0.00010532620721123575	0.3187062391587226	0.07514773702673336	0.1015115026384592	0.03472862392663956	0.009052693509147502	0.00541049987077713	298.3551182541996	111.2897279029421	0.4712370950728655	-1	-1.0	-1	0.01279444433748722	298.3551182541996	-1	121	16384	0.0	0.0	0.0	0.0	301.79281775280833	18.30745368823409	3.215111792087555e-05		6.753019988536835e-05	395.93870591558516	5.097687244415283e-05		72.42603628709912	2.5825723465532064	0	57	0.9994363188743591	0.23098641633987427	0.004937811754643917	0.012057741172611713	1					
